Patient_ID,Akkermansia,Faecalibacterium,Roseburia,Bifidobacterium,Bacteroides,Prevotella,Ruminococcus,Blautia,Collinsella,Escherichia_Shigella,Coprococcus,Alistipes,Subdoligranulum,Enterococcus,Eubacterium,Parabacteroides,Lactobacillus,Klebsiella,Streptococcus,Eggerthella,Other_Taxa
P18610,3.89,8.616,2.64,2.836,25.714,5.07,6.088,3.152,3.942,2.026,1.206,1.754,13.89,0.292,0.826,0.994,1.142,0.28,2.058,0.01,13.574
P18611,1.204,4.47,5.42,7.46,16.5,4.878,2.838,12.492,5.336,0.37,1.734,4.742,1.81,0.988,2.242,3.032,2.866,1.9,3.476,3.076,13.166
P18612,2.74,5.516,1.844,5.252,24.576,10.994,3.272,5.5,3.73,1.42,5.346,4.288,3.026,3.322,2.978,0.174,1.332,1.26,1.844,0.05,11.536
P18613,5.228,2.0,1.634,1.162,21.954,13.95,1.938,10.522,1.038,4.612,2.188,2.55,3.382,1.08,5.178,3.252,1.202,3.74,2.426,2.474,8.49
P18614,3.324,9.044,4.754,5.66,17.742,5.246,11.02,6.698,5.424,1.166,1.832,5.322,1.272,2.422,3.862,0.33,0.884,0.462,2.974,6.4,4.162
P18615,1.236,7.576,3.078,8.704,13.598,11.694,2.254,5.86,2.368,3.404,6.418,3.386,1.784,1.506,2.376,1.382,2.664,1.738,1.72,0.236,17.018
P18616,1.956,8.104,2.612,5.004,20.986,10.898,3.358,7.772,2.736,4.698,3.756,1.586,0.912,0.038,3.406,0.368,1.96,0.574,1.832,0.944,16.5
P18617,6.5845,11.4269,1.3461,4.4444,19.0295,4.8304,1.1881,8.0646,2.1522,0.8661,4.8104,4.5604,1.5221,0.012,4.0463,4.3603,1.9502,0.17,1.8741,0.0,16.7613
P18618,2.106,13.968,8.134,7.666,14.372,9.806,2.194,8.824,2.688,2.312,4.958,2.386,3.03,0.1,1.652,3.056,0.18,0.476,1.008,0.09,10.994
P18619,3.662,13.894,5.466,9.962,12.292,5.614,5.732,6.206,0.284,0.946,1.216,3.484,2.932,0.578,6.056,3.904,0.956,0.066,1.282,2.488,12.98
P18620,1.008,16.918,2.446,0.862,23.912,7.512,2.896,4.076,4.406,1.408,2.352,7.922,6.788,0.936,0.576,0.79,1.558,0.326,0.242,0.23,12.836
P18621,3.102,16.614,2.958,4.512,13.254,5.96,0.354,10.08,2.094,1.598,7.494,2.396,4.454,0.912,1.988,7.878,0.518,0.298,1.698,0.41,11.428
P18622,3.578,3.996,3.416,6.412,20.83,15.04,1.102,12.28,6.914,0.17,4.472,1.654,2.428,0.944,3.036,3.766,0.558,0.768,2.272,0.064,6.3
P18623,1.864,2.672,8.678,4.668,33.834,3.444,2.434,13.818,2.0,1.766,2.276,2.364,1.85,0.506,3.742,1.95,3.036,0.558,0.64,1.068,6.832
P18624,2.674,8.128,6.024,1.606,33.092,10.086,0.79,6.86,1.442,2.714,0.562,1.362,1.65,0.246,0.47,5.268,1.246,1.978,4.194,0.336,9.272
P18625,0.952,10.066,2.708,6.606,34.414,6.278,2.956,6.786,1.59,1.36,2.954,0.818,2.81,2.204,0.364,0.736,2.222,4.3,1.144,1.76,6.972
P18626,1.836,14.14,1.886,3.65,24.198,8.682,4.856,6.974,0.556,0.08,3.554,2.488,2.596,1.188,2.866,1.86,1.546,2.25,0.098,0.048,14.648
P18627,0.974,5.702,9.442,2.824,19.55,6.154,4.968,8.87,3.926,1.644,3.122,4.212,4.436,0.042,4.942,1.882,3.348,1.252,3.212,0.058,9.44
P18628,2.948,8.358,3.286,4.056,15.786,12.93,5.342,5.168,2.58,2.684,4.508,4.154,4.538,1.748,1.402,0.748,1.016,0.744,1.606,2.444,13.954
P18629,2.942,8.53,4.226,5.616,31.678,4.012,3.818,12.024,2.914,0.412,1.894,1.412,3.966,0.964,1.404,1.654,0.926,1.316,3.352,0.444,6.496
P18630,3.4601,10.0462,6.7501,4.1001,16.8403,10.3062,8.6062,4.1421,1.86,2.408,0.956,2.348,1.378,0.062,3.0481,4.7081,2.074,0.042,0.878,0.0,15.9863
P18631,2.17,14.486,6.988,7.528,19.91,4.406,2.01,5.97,3.958,0.546,5.006,1.964,3.66,0.506,5.446,0.7,1.004,0.35,2.302,1.41,9.68
P18632,3.538,10.446,3.612,4.086,20.25,7.446,0.76,11.802,3.2,0.468,2.836,4.446,0.87,0.26,2.884,0.124,0.89,1.324,1.02,2.798,16.94
P18633,,,,,,,,,,,,,,,,,,,,,
P18634,0.624,10.764,3.914,5.842,19.082,3.984,3.2,5.468,3.052,0.536,2.894,1.844,2.594,0.418,5.366,0.736,6.248,1.226,3.692,2.514,16.002
P18635,1.336,4.85,4.104,5.412,31.422,8.274,4.1,9.878,3.54,1.818,2.692,0.938,5.5,0.094,1.78,0.584,1.3,0.55,0.75,0.512,10.566
P18636,2.048,7.498,3.36,8.054,22.478,4.432,2.754,12.548,1.308,2.136,0.218,2.402,3.476,0.212,1.336,3.69,5.792,0.54,2.222,5.486,8.01
P18637,3.262,5.782,2.624,4.588,17.14,5.284,2.814,7.07,1.098,1.74,4.278,3.332,7.738,0.552,2.726,0.168,2.712,1.44,4.736,0.586,20.33
P18638,2.21,9.978,5.952,6.262,19.816,8.416,2.698,7.428,8.808,0.856,2.51,3.38,1.85,1.948,0.284,2.41,1.41,0.156,3.888,1.188,8.552
P18639,1.096,13.098,8.048,11.456,18.11,2.838,4.472,6.744,0.178,0.132,1.432,5.154,6.462,1.6,3.756,1.772,0.874,0.116,2.59,0.0,10.072
P18640,5.968,11.612,11.976,8.722,13.4,8.822,1.338,5.936,2.298,0.704,2.676,0.496,4.68,1.458,1.516,4.766,1.912,0.378,1.558,0.22,9.564
P18641,3.404,8.782,11.28,8.15,14.992,3.76,1.42,5.822,2.826,1.274,2.256,6.1,3.066,0.084,5.298,0.864,3.158,0.0,2.612,0.04,14.812
P18642,1.382,10.896,13.156,6.422,15.818,5.012,3.88,2.384,2.884,2.954,3.906,0.356,3.076,1.46,3.082,0.548,2.604,1.744,1.626,1.036,15.774
P18643,2.706,15.298,10.33,7.83,22.07,7.418,1.184,3.972,0.198,0.412,1.196,2.264,6.956,2.294,2.686,2.11,0.498,0.466,0.206,0.12,9.786
P18644,8.256,14.608,3.83,3.352,22.13,8.814,2.378,9.312,0.054,1.386,1.67,3.31,1.392,0.012,0.718,0.206,3.608,0.224,0.402,0.0,14.338
P18645,3.54,6.9,2.958,6.55,21.886,3.444,5.504,9.192,2.998,1.244,2.016,2.49,3.312,1.384,0.368,4.242,6.018,0.212,3.102,0.81,11.83
P18646,3.95,8.102,3.876,7.158,14.692,6.412,5.078,10.102,5.828,1.802,3.542,0.856,4.464,0.89,0.886,1.28,1.142,0.088,0.492,0.374,18.986
P18647,3.79,4.272,5.872,5.562,16.316,12.42,5.94,9.796,2.25,0.638,3.946,1.394,3.676,1.184,1.748,2.556,0.4,0.17,0.984,0.876,16.21
P18648,2.806,20.372,4.82,5.02,10.076,7.992,2.306,12.294,0.612,1.09,5.842,3.634,5.198,1.096,0.762,1.678,6.022,0.532,0.618,1.01,6.22
P18649,1.384,12.624,1.904,5.608,26.718,7.19,3.594,7.69,2.798,3.346,0.394,3.358,2.114,0.25,1.244,0.926,2.67,0.088,2.226,0.244,13.63
P18650,,,,,,,,,,,,,,,,,,,,,
P18651,0.454,4.524,5.022,2.218,23.08,6.82,2.472,8.074,2.94,5.682,1.122,1.108,3.192,1.618,0.27,3.286,2.918,2.19,4.032,1.29,17.688
P18652,2.712,5.402,1.874,7.148,17.126,6.612,0.598,7.212,6.87,2.33,2.916,1.104,3.066,2.49,1.64,4.58,3.21,1.054,0.678,0.44,20.938
P18653,,,,,,,,,,,,,,,,,,,,,
P18654,1.354,7.55,3.236,5.938,18.862,14.57,6.27,15.118,4.442,0.418,1.452,3.062,1.538,0.306,2.092,4.29,0.882,0.088,1.596,0.492,6.444
P18655,2.418,12.748,5.178,6.562,16.974,2.866,3.306,11.696,5.988,0.456,1.982,1.78,1.012,0.936,2.284,1.658,4.2,1.026,2.08,0.794,14.056
P18656,1.306,5.418,1.524,3.296,26.814,6.21,3.094,8.544,2.648,3.038,2.132,0.862,2.636,2.466,0.514,6.512,4.26,0.69,3.35,1.186,13.5
P18657,4.818,8.274,5.318,4.356,21.176,9.42,1.922,11.662,3.822,1.316,3.6,3.356,0.316,0.416,3.932,1.732,2.358,0.31,2.358,0.034,9.504
P18658,,,,,,,,,,,,,,,,,,,,,
P18659,,,,,,,,,,,,,,,,,,,,,
P18660,2.888,10.312,7.26,7.636,17.986,6.912,3.334,5.044,2.368,0.93,3.14,1.504,3.026,0.558,2.64,1.482,0.362,0.946,0.562,0.334,20.776
P18661,1.784,12.88,3.626,3.394,17.544,10.108,2.768,13.074,3.624,1.352,1.54,9.96,1.39,1.296,0.802,1.102,1.03,1.4,1.238,2.232,7.856
P18662,2.494,5.744,3.994,1.912,15.73,8.56,2.096,16.732,2.418,2.606,2.358,9.134,0.946,0.55,4.266,0.726,3.168,1.5,2.042,0.298,12.726
P18663,2.136,12.032,5.408,1.766,22.964,8.014,2.382,10.146,3.786,0.278,3.414,3.13,1.484,1.304,0.844,2.806,2.96,0.336,1.716,2.046,11.048
P18664,3.394,6.684,5.454,7.342,24.838,7.382,4.858,15.516,1.39,0.94,3.762,2.448,2.408,1.47,1.364,0.664,1.268,0.088,2.45,0.084,6.196
P18665,0.894,11.068,4.27,4.39,15.03,7.436,2.37,2.468,5.636,0.46,3.082,1.286,5.216,2.73,2.774,2.374,2.482,0.568,2.816,0.036,22.614
P18666,2.998,7.908,7.32,4.244,21.976,7.64,4.622,8.48,2.54,0.084,0.318,2.118,4.086,1.624,5.524,0.852,5.246,0.51,1.81,0.352,9.748
P18667,0.858,6.644,13.154,9.02,28.452,3.944,5.904,7.344,1.89,0.876,3.444,2.552,3.53,0.014,1.17,2.336,0.696,0.518,1.838,0.012,5.804
P18668,2.224,14.268,1.394,10.03,15.386,7.426,4.354,4.77,1.642,1.642,2.65,2.5,1.712,1.638,1.908,3.132,2.632,0.074,2.432,0.092,18.094
P18669,7.0,13.184,3.416,9.39,24.704,7.464,1.182,3.03,4.78,1.426,4.318,0.748,2.242,1.6,0.468,2.812,0.634,0.358,0.714,0.262,10.268
P18670,7.108,10.544,7.478,5.264,20.178,4.696,2.3,8.506,2.956,3.262,3.498,2.432,1.774,1.072,0.656,0.426,3.478,1.48,1.396,3.098,8.398
P18671,1.3241,15.3489,1.7121,8.8725,15.6229,5.0783,3.7222,6.5004,2.2581,1.6221,3.4342,2.1961,4.1102,0.07,2.0101,4.3423,1.6881,0.0,0.8921,1.3821,17.8131
P18672,1.714,2.842,4.912,3.1,24.96,18.63,7.298,5.1,0.76,1.044,1.306,4.918,3.966,0.886,0.466,2.942,3.934,0.232,1.958,0.996,8.036
P18673,11.0,12.676,8.39,8.828,18.642,4.768,1.704,4.31,1.156,0.888,0.204,2.986,3.248,0.014,1.202,1.58,0.096,1.022,0.874,0.544,15.868
P18674,4.148,3.656,2.218,4.204,18.298,7.518,5.804,14.676,4.328,1.476,0.604,5.176,6.024,1.86,2.074,0.582,0.698,1.19,2.25,0.26,12.956
P18675,5.184,10.158,2.312,6.428,16.902,5.834,4.356,5.318,5.342,1.79,0.53,0.456,2.726,0.26,0.41,2.222,3.852,0.136,0.036,0.016,25.732
P18676,1.41,9.086,6.836,1.96,28.082,5.616,2.618,12.144,1.566,3.156,1.332,2.902,3.43,0.104,0.55,1.182,1.842,0.292,0.554,1.704,13.634
P18677,6.5,12.928,3.784,8.66,17.102,4.404,2.68,4.332,1.504,0.318,5.074,3.138,2.776,2.864,4.718,1.288,3.686,3.59,0.288,0.05,10.316
P18678,4.058,8.026,7.496,3.954,13.588,8.426,0.836,11.45,6.848,0.104,0.508,3.616,1.386,1.06,1.044,4.596,3.738,0.138,0.55,0.374,18.204
P18679,4.6204,8.5447,6.8705,4.0503,25.376,3.6383,8.4867,12.071,0.6401,1.5861,3.0162,1.9442,2.4802,1.3461,2.4882,4.0003,0.536,0.0,1.5301,0.062,6.7125
P18680,1.978,10.946,6.672,4.596,18.594,9.336,5.166,6.994,4.47,1.492,4.252,0.364,0.696,0.032,3.056,0.65,3.348,1.618,4.516,0.082,11.142
P18681,,,,,,,,,,,,,,,,,,,,,
P18682,0.458,11.39,5.028,7.052,21.034,4.602,1.568,8.724,3.11,3.628,5.186,3.218,3.0,3.632,0.376,0.398,1.724,0.628,1.596,0.984,12.664
P18683,2.436,13.288,2.482,4.828,23.188,3.716,1.688,8.476,3.06,0.968,3.174,3.774,3.814,0.23,4.204,0.418,2.742,2.87,1.366,0.284,12.994
P18684,1.332,13.378,2.496,2.868,17.946,9.856,6.052,8.41,1.49,1.0,8.06,4.814,5.48,0.158,2.672,0.666,3.56,0.258,2.492,0.372,6.64
P18685,5.25,11.008,5.074,11.458,8.27,5.174,1.182,4.806,4.732,5.44,3.614,4.464,3.93,4.594,2.496,2.894,4.948,0.01,0.27,0.136,10.25
P18686,1.69,6.086,5.704,4.45,22.406,8.284,1.726,8.176,0.612,4.388,6.192,1.91,4.1,0.388,0.782,0.842,4.098,1.198,3.388,0.404,13.176
P18687,1.872,10.774,3.244,7.254,18.106,10.826,3.982,10.922,2.712,0.952,0.4,2.788,4.404,0.638,1.292,0.996,6.498,0.512,2.542,1.118,8.168
P18688,,,,,,,,,,,,,,,,,,,,,
P18689,3.88,5.032,2.708,4.576,26.43,11.186,6.546,4.51,2.556,1.598,0.722,5.732,1.088,0.376,1.86,3.99,2.13,0.82,2.438,0.526,11.296
P18690,0.45,1.428,1.87,1.518,33.412,11.844,2.378,8.6,3.762,3.45,3.164,0.442,0.822,2.002,2.334,2.384,1.256,0.178,3.286,2.634,12.786
P18691,0.386,8.496,4.364,4.622,14.366,12.872,4.822,7.336,2.97,0.278,7.51,1.026,6.52,1.206,3.584,3.3,2.02,3.398,0.112,0.056,10.756
P18692,1.876,10.604,8.63,2.442,17.342,8.392,9.584,11.006,1.516,1.166,2.478,1.28,2.616,1.558,1.96,1.542,1.722,1.142,1.004,1.338,10.802
P18693,2.656,5.496,5.776,4.42,22.59,4.822,2.918,8.102,1.396,1.848,0.528,2.766,2.866,4.636,5.086,0.682,1.782,0.36,3.296,0.654,17.32
P18694,3.102,9.702,6.978,6.802,21.636,6.62,2.892,8.25,2.924,1.404,6.61,1.034,3.432,1.268,0.642,1.58,2.464,0.362,2.868,0.214,9.216
P18695,4.602,14.48,3.006,2.584,17.508,5.904,5.74,14.542,1.532,0.336,1.808,0.518,2.4,0.148,2.08,1.486,0.72,0.228,3.432,0.286,16.66
P18696,1.712,16.274,9.16,1.894,27.884,6.004,2.83,5.966,4.212,0.27,1.77,3.83,1.616,0.208,0.712,0.984,0.62,0.194,0.808,0.566,12.486
P18697,,,,,,,,,,,,,,,,,,,,,
P18698,,,,,,,,,,,,,,,,,,,,,
P18699,6.9506,16.1673,3.8803,4.5004,11.4349,13.6951,3.1523,4.2903,1.2641,2.9862,3.6303,1.9342,1.5641,2.3582,3.6063,1.8201,0.6721,0.0,2.1622,1.1361,12.795
P18700,1.956,8.56,4.934,3.88,30.464,8.982,5.322,7.236,0.404,0.37,6.512,1.24,5.986,1.494,0.578,0.226,0.49,0.516,1.706,2.798,6.346
P18701,3.944,9.498,7.284,6.132,17.552,3.494,5.078,13.642,2.81,2.682,3.298,2.488,1.712,0.8,2.408,2.408,0.824,0.188,2.66,0.632,10.466
P18702,0.94,7.094,0.684,1.434,22.43,10.232,3.618,13.65,1.202,4.696,1.198,1.566,5.532,1.726,1.178,4.288,0.1,0.062,2.682,6.604,9.084
P18703,0.446,7.762,5.368,4.722,19.758,7.094,1.956,8.092,2.294,1.956,2.598,5.534,3.046,1.2,0.396,3.272,3.634,3.474,2.948,0.92,13.53
P18704,5.498,6.222,4.24,7.354,18.642,5.814,3.33,6.596,0.376,1.094,5.012,0.824,2.632,1.474,1.162,0.208,2.406,4.006,1.798,2.158,19.154
P18705,3.964,5.728,5.75,5.522,30.034,7.538,3.756,5.086,1.108,1.57,1.15,1.598,3.434,0.502,0.908,1.132,0.602,0.504,2.708,0.844,16.562
P18706,1.132,5.55,4.874,7.082,10.946,13.246,2.218,7.526,5.24,1.112,1.05,3.946,3.66,3.81,4.42,1.994,0.116,0.21,4.822,0.038,17.008
P18707,2.25,14.152,4.414,4.798,16.408,6.42,4.05,6.636,2.568,0.432,7.088,3.2,3.716,1.202,1.416,4.376,3.476,0.83,0.516,0.778,11.274
P18708,1.884,13.964,10.77,5.916,16.634,3.928,3.224,7.812,3.12,1.274,5.648,1.824,5.022,0.568,1.98,1.122,0.508,0.39,2.47,1.296,10.646
P18709,1.74,4.954,5.258,3.916,26.934,8.274,3.276,10.502,1.844,2.334,4.356,4.024,7.672,1.184,4.22,1.1,0.806,0.316,0.952,0.306,6.032
P18710,4.85,9.676,4.71,1.682,22.368,6.166,4.688,6.428,2.15,2.148,2.642,7.644,2.344,1.252,2.632,4.164,3.036,1.602,0.416,0.964,8.438
P18711,3.7,19.35,1.668,4.342,14.894,5.056,7.24,15.492,2.318,0.39,2.35,3.282,2.302,0.922,0.704,1.446,2.9,0.038,1.236,0.146,10.224
P18712,2.318,12.06,6.914,6.572,15.818,11.498,4.796,3.924,3.616,1.106,3.252,2.558,2.212,0.14,1.5,0.824,4.47,0.36,0.144,0.844,15.074
P18713,8.962,4.694,9.268,2.652,19.178,3.492,5.04,2.944,4.656,2.464,3.442,2.358,3.47,0.762,4.012,3.166,4.798,0.196,2.024,0.112,12.31
P18714,1.57,4.642,2.694,10.35,20.332,10.096,4.296,7.716,5.816,2.656,1.066,4.772,1.382,0.528,0.674,0.54,4.746,0.632,3.384,0.472,11.636
P18715,0.78,7.59,1.488,4.578,19.866,7.264,5.02,17.78,8.008,1.866,2.672,3.168,1.002,1.228,0.048,2.148,2.61,0.868,0.76,1.404,9.852
P18716,1.958,6.092,9.496,2.876,21.406,12.012,2.742,9.616,1.276,0.474,1.956,0.922,1.072,0.548,5.272,2.732,4.162,2.732,3.372,0.328,8.956
P18717,1.304,11.604,5.186,5.074,23.528,9.702,7.254,3.454,3.438,1.46,1.312,2.372,2.144,1.422,1.496,2.286,0.75,1.166,0.332,1.522,13.194
P18718,6.982,6.014,7.852,5.92,32.83,5.16,0.59,6.002,5.14,0.778,3.428,2.634,0.58,1.316,3.166,1.438,0.796,0.09,0.136,0.342,8.806
P18719,3.716,17.24,4.73,6.588,20.472,2.874,6.144,7.866,1.372,0.442,2.154,2.378,0.712,0.084,2.73,1.206,3.714,0.336,3.334,0.118,11.79
P18720,2.188,14.56,6.14,6.052,19.326,5.586,6.76,8.498,3.28,1.756,1.2,6.832,3.208,0.44,1.366,1.304,1.37,0.3,0.644,0.132,9.058
P18721,1.274,4.892,5.198,7.466,18.074,9.442,5.032,6.76,3.97,1.728,3.426,1.016,8.34,1.924,1.16,2.086,3.33,1.686,1.06,0.492,11.644
P18722,2.998,14.778,4.132,1.834,18.368,8.132,4.622,6.74,5.934,2.774,0.98,0.644,5.026,0.116,6.11,2.83,1.128,0.85,2.86,0.0,9.144
P18723,0.194,4.2321,6.8501,6.7361,24.4985,10.7122,2.9021,10.7842,5.5801,0.768,1.448,1.936,0.424,1.914,1.16,3.4701,1.692,0.468,0.998,0.0,13.2323
P18724,0.786,8.718,5.34,7.288,13.852,7.442,7.856,17.314,0.628,2.096,0.946,1.694,4.206,0.434,1.756,1.548,1.122,0.366,1.44,0.21,14.958
P18725,2.042,5.522,2.64,2.302,22.87,5.338,2.752,7.428,4.798,3.668,6.766,0.258,3.742,1.262,2.448,3.642,1.222,0.71,9.692,1.134,9.764
P18726,2.034,9.222,7.562,4.77,24.976,2.788,4.866,7.598,0.886,1.29,3.82,5.06,2.24,0.03,3.38,0.938,0.916,0.768,1.918,0.016,14.922
P18727,4.754,4.424,2.75,3.13,19.726,10.554,6.792,9.484,3.876,0.278,3.8,2.296,5.528,0.376,2.544,0.83,1.508,0.0,2.022,0.768,14.56
P18728,7.524,15.332,4.0,4.646,18.086,6.056,3.702,8.8,1.806,5.054,0.746,1.894,2.504,1.758,1.654,0.968,2.396,0.122,0.434,0.136,12.382
P18729,4.926,17.704,4.67,5.382,19.81,6.126,5.142,6.88,2.818,0.866,3.496,0.28,1.974,1.274,5.774,1.35,1.874,0.254,0.978,0.146,8.276
P18730,,,,,,,,,,,,,,,,,,,,,
P18731,5.4,8.402,3.216,9.256,22.802,4.442,6.882,10.898,1.294,3.382,2.692,0.186,3.3,0.29,1.118,1.772,0.674,1.192,2.158,0.196,10.448
P18732,0.898,12.926,1.232,2.272,17.544,5.414,0.804,13.648,4.098,5.05,1.328,5.574,5.016,1.436,1.074,3.46,0.438,1.816,2.754,1.622,11.596
P18733,2.274,10.728,10.314,1.784,25.13,6.966,3.18,9.408,2.338,1.098,4.092,1.164,6.174,0.726,1.954,0.546,1.764,1.006,1.184,0.542,7.628
P18734,1.53,10.028,6.568,8.648,13.58,10.074,10.052,6.846,2.05,1.29,3.956,5.306,1.388,0.07,1.396,3.374,1.062,0.022,0.896,0.024,11.84
P18735,1.858,9.554,2.678,4.104,25.954,9.802,3.042,7.046,1.82,0.164,3.466,2.908,5.916,0.738,0.386,0.14,0.952,0.948,0.456,1.92,16.148
P18736,2.712,15.172,5.094,4.41,14.548,2.974,6.208,6.432,0.928,2.436,4.686,4.65,2.176,0.064,1.396,4.91,0.456,0.352,3.694,0.514,16.188
P18737,2.252,10.556,7.6,4.436,14.498,7.704,3.822,8.354,1.796,1.028,1.982,2.332,6.012,1.01,1.832,0.418,3.56,2.0,1.5,0.038,17.27
P18738,2.892,8.37,2.618,2.83,19.514,9.536,10.838,10.774,3.094,2.816,2.604,1.526,5.856,3.222,0.702,0.99,0.882,1.09,1.642,3.062,5.142
P18739,1.8,6.274,4.946,5.054,19.638,10.102,4.156,11.31,3.476,0.576,0.808,3.786,4.504,0.596,5.816,0.934,0.4,0.128,3.43,0.77,11.496
P18740,1.354,15.638,3.814,4.892,20.78,4.574,2.404,6.024,3.57,0.72,0.59,3.27,3.262,1.404,4.246,1.31,1.862,0.948,1.696,0.14,17.502
P18741,1.824,14.158,3.746,12.438,9.744,6.28,2.228,18.652,2.184,0.432,4.918,1.806,2.584,1.422,0.308,0.744,3.806,0.214,2.204,0.598,9.71
P18742,,,,,,,,,,,,,,,,,,,,,
P18743,3.118,2.01,6.324,11.46,20.42,5.266,3.556,8.506,4.078,0.0,3.96,5.632,6.298,0.97,0.242,1.768,0.344,0.26,2.226,0.192,13.37
P18744,1.344,12.118,3.284,6.272,13.26,4.832,1.436,6.7,3.774,4.558,4.818,5.962,1.07,1.15,1.914,2.2,2.644,1.83,2.09,0.202,18.542
P18745,0.938,14.988,7.26,5.552,8.03,8.154,3.426,6.136,3.654,1.32,0.73,6.286,8.718,0.4,1.004,0.95,4.202,0.128,2.068,0.036,16.02
P18746,4.67,8.702,8.506,3.596,21.386,5.462,4.464,4.438,4.01,0.458,5.726,1.95,2.896,1.138,1.234,1.754,3.844,0.11,0.786,0.376,14.494
P18747,2.886,6.134,1.662,4.378,18.802,6.968,6.312,8.716,3.874,0.558,10.996,1.4,0.29,0.112,1.694,4.484,1.988,2.07,1.542,0.066,15.068
P18748,4.526,9.394,3.668,12.468,30.222,4.67,3.32,4.468,5.596,1.49,2.094,0.774,3.59,0.792,0.854,1.6,3.066,1.112,0.562,0.16,5.574
P18749,,,,,,,,,,,,,,,,,,,,,
P18750,1.844,3.358,1.04,4.612,28.852,8.582,4.43,13.024,3.324,5.126,1.204,1.01,1.426,1.918,1.506,1.444,1.468,0.236,3.792,0.922,10.882
P18751,3.772,10.678,6.388,11.764,17.658,4.268,4.002,11.292,4.182,1.59,1.116,2.746,1.524,0.36,0.918,1.212,0.826,0.748,0.722,0.944,13.29
P18752,2.742,9.338,4.954,12.436,27.172,6.938,3.578,7.754,2.382,1.22,1.45,3.744,0.654,0.996,0.596,1.596,0.584,1.3,0.312,0.114,10.14
P18753,2.34,13.952,1.772,7.294,14.78,4.522,5.396,11.004,0.936,0.864,3.272,2.954,5.38,0.414,3.146,2.692,0.516,1.946,6.628,1.074,9.118
P18754,1.484,6.758,5.008,4.794,21.174,10.214,3.492,6.908,6.686,2.42,0.338,7.29,1.386,1.118,0.866,1.486,0.198,0.65,1.02,1.25,15.46
P18755,,,,,,,,,,,,,,,,,,,,,
P18756,,,,,,,,,,,,,,,,,,,,,
P18757,1.842,18.22,2.47,2.396,15.354,4.922,0.668,8.416,6.488,4.832,2.594,4.53,5.822,0.394,2.122,2.39,1.484,0.708,0.566,0.366,13.416
P18758,4.514,14.618,4.176,7.042,15.058,10.616,2.022,7.584,0.5,0.64,2.312,5.07,3.968,3.77,2.144,2.87,2.21,0.082,0.208,0.464,10.132
P18759,5.83,12.102,1.96,13.222,18.028,4.346,2.136,5.638,0.942,1.944,2.19,3.188,4.932,0.592,4.0,3.584,1.32,0.018,0.436,1.294,12.298
P18760,2.878,6.056,3.272,4.672,34.742,2.514,1.908,5.546,2.14,3.002,1.906,3.224,2.394,0.64,2.52,2.87,0.77,0.126,0.23,2.132,16.458
P18761,5.2124,12.397,9.7908,5.5664,23.2959,7.8986,3.3183,4.0923,4.9844,0.9121,0.43,0.6821,7.8906,0.574,5.6625,0.474,0.8901,0.0,0.8621,0.044,5.0224
P18762,2.296,6.612,2.746,1.828,16.896,9.432,5.724,11.976,4.176,2.466,3.654,4.104,1.016,0.652,2.228,0.936,3.166,2.478,3.2,4.218,10.196
P18763,3.346,7.326,5.604,2.322,16.8,7.046,4.582,7.862,2.468,2.738,4.73,1.714,3.16,1.272,4.154,3.04,2.584,1.202,0.946,0.696,16.408
P18764,1.278,5.24,3.384,7.416,22.032,10.078,3.68,10.926,2.372,2.322,3.1,3.116,1.64,0.846,1.258,4.532,1.082,0.838,6.21,0.618,8.032
P18765,,,,,,,,,,,,,,,,,,,,,
P18766,5.044,6.938,8.556,5.082,16.296,4.876,5.75,7.038,4.134,0.654,7.02,3.378,8.63,0.482,6.404,1.628,0.05,0.144,1.422,0.564,5.91
P18767,2.468,5.298,3.538,5.9,25.814,6.848,8.434,7.774,5.83,1.768,2.826,3.956,2.088,0.262,1.736,2.782,1.626,0.7,0.714,0.568,9.07
P18768,1.082,10.94,6.24,13.338,24.678,6.97,2.88,5.77,2.366,1.172,1.462,3.488,1.24,1.954,2.226,0.086,0.064,0.094,1.24,0.816,11.894
P18769,0.908,7.77,3.11,5.636,23.474,8.57,1.75,10.12,2.544,1.792,0.946,2.54,5.062,1.842,3.144,1.708,1.572,3.14,5.528,0.198,8.646
P18770,2.098,9.568,4.246,2.344,18.362,5.212,5.178,6.6,2.678,4.388,4.236,9.438,5.022,0.394,1.28,2.27,1.182,2.7,2.582,0.056,10.166
P18771,2.76,12.214,2.574,7.088,13.59,8.43,4.42,11.744,4.568,3.868,3.788,0.528,1.068,0.902,0.736,1.158,0.242,2.412,0.862,1.086,15.962
P18772,2.376,6.464,6.098,9.316,14.838,8.418,1.358,10.92,2.454,1.148,3.538,6.246,2.53,0.288,1.002,3.896,1.448,2.378,3.014,2.462,9.808
P18773,7.3,12.232,10.454,2.326,15.17,9.568,5.158,5.554,3.43,5.368,3.336,1.336,5.752,0.054,0.984,1.592,1.306,0.122,0.434,0.01,8.514
P18774,4.2221,9.7262,6.7221,8.5422,15.1423,14.7903,4.4801,2.048,0.78,1.606,1.874,0.994,4.0501,0.02,1.204,0.394,0.646,0.326,1.266,0.0,21.1664
P18775,3.334,11.804,2.616,2.936,23.586,6.178,2.668,7.018,8.694,3.078,2.51,0.954,4.33,1.068,1.888,1.97,1.238,1.012,0.87,1.136,11.112
